Database ID,Date,Title,Filename,Sub Title,FirstLine,Category,Sub-Category,Sub-Sub_Category,Engineers,Station ID,Summary Description,Comments,Dating Notes
19730817W,"August 17, 1973",How George The Greek Beat Bolus The Pin Ball Hustler,1973_08_17_Bolis_Pinball.mp3,,,Radio,WOR Show,,,,,,"Pinball and Paper Routes

Guestimated date - late 1968

Located 8-17-73 show which was dated on Pete Delaney List and 8/17/73 recording came from FHC

Carousel Music (1968)
Ballantine Beer (1964-74)
Alexis Lachene Wine (1972-73) Only item that does not include 1968

Bill Toomey (1968 Olympics - Decathelon) Shep mentions this as if it had just recently occurred
Won medal 10/19/68 - show is later than this


Control room:
Tony (1963-1976)
Jerry (1966-1976)

Some commercials were cut part way through"
19730820W,"August 20, 1973","Commercials, Drunk Animals",,,,Radio,WOR Show,,,,,,
19730821W,"August 21, 1973",Stealing A Lawn,1973_08_21_Sod_aka_Lawns.mp3,,,Radio,WOR Show,,,,,,
19730822W,"August 22, 1973",Clones And Cloning,1973_08_22_Clones.mp3,,,Radio,WOR Show,,,,,,
19730823W,"August 23, 1973",Winning Is Everything,,,,Radio,WOR Show,,,,,,
19730827W,"August 27, 1973",What Nightmares Are Really Made Of,1973_08_27_Nightmare.mp3,,,Radio,WOR Show,,,,,,
19730828W,"August 28, 1973",Ogres And Trolls,1973_08_28_Mythical_Creatures_restored.mp3,,,Radio,WOR Show,,,,,,
19730829W,"August 29, 1973",The Too Heavy Soap Box Derby Car,1973_08_29_Soap_Box_Derby.mp3,,,Radio,WOR Show,,,,,,
19730830W,"August 30, 1973","Commercials - Time Capsules Of The 20th Century, Drive To Sell",1973_08_30_Drive_To_Sell.mp3,,,Radio,WOR Show,,,,,,
197308ddWa,August 1973,Golf Caddy,1973_08_10_Elephant_McCullough.mp3,,,Radio,WOR Show,,,,,,
197308ddWb,August 1973,Slob Sports,1973_08_10_Elephant_McCullough.mp3,,,Radio,WOR Show,,,,,,
19730903W,"September 3, 1973",1938 Radio Schedule,1973_09_03_Radio_Schedule_1939.mp3,,,Radio,WOR Show,,,,,,
19730904W,"September 4, 1973",Five Shepherd family Disasters,1973_09_04_Family_Disasters.mp3,,,Radio,WOR Show,,,,,,
19730905W,"September 5, 1973","Crime, Desiccated Rice, Sirens",1973_09_05_Crime.mp3,,,Radio,WOR Show,,,,,,
19730907W,"September 7, 1973",Counterfeiting By Potatoes,1973_09_07_Kid_Crime.mp3,,,Radio,WOR Show,,,,,,
19730910W,"September 10, 1973",Mrs. Shepherd And The Thousands Of Washrags,1973_09_10_Chain_Letter.mp3,,,Radio,WOR Show,,,,,,
19730911W,"September 11, 1973",Shep As High School Football Announcer,1973_09_11_Radio_Debut.mp3,,,Radio,WOR Show,,,,,,
19730912W,"September 12, 1973",McGuffey's First Grade Reader,1973_09_12_McGuffeys_Reader.mp3,,,Radio,WOR Show,,,,,,
19730913W,"September 13, 1973",Hi Tech Boxing At Madison Square Garden,1973_09_13_MSG_Fight.mp3,,,Radio,WOR Show,,,,,,
19730920W,"September 20, 1973",Lightning On The Golf Course,1973_09_20_Golf_Lightning.mp3,,,Radio,WOR Show,,,,,,
19730924W,"September 24, 1973",Reaction To Shep's 1973 Carnegie Hall Show With Clips,1973_09_24_Carnegie_Recap_2.mp3,,,Radio,WOR Show,,,,,,
19730925W,"September 25, 1973",The Hardware Store Evangelist,1973_09_25_Evangelist_clipped.mp3,,,Radio,WOR Show,,,,,,
19730926W,"September 26, 1973",Flying Aces - The Black Claw,,,,Radio,WOR Show,,,,,,
19730927W,"September 27, 1973","Remote TV Van Disaster, Clothes Eating Toilet",,,,Radio,WOR Show,,,,,,
19730928W,"September 28, 1973","Howard Cosell, Tuba On Top Of a Flagpole",,,,Radio,WOR Show,,,,,,
197309ddW,September 1973,Sports Riots,1973_09_10_Chain_Letter.mp3,,,Radio,WOR Show,,,,None,,"Two clues in dating it happen at 15:27 when the commercial says to act by 9/17, which would put it in the first two weeks of September 1973. In looking at shows from those two weeks the only ones missing are Thursday September 6 or Friday September 14. 

Also at 41:34 Jean talks about Scott Spencer Pogo contest which by an internet search happened on 8/12/73.

Based on the news lead-in the is 11:15-12m show"
19731002W,"October 2, 1973",Mr. Spone Is A Fink,,,,Radio,WOR Show,,,,,,
19731009W,"October 9, 1973","Kopspeilen (1970 Show Used On ""Declassified"")",,,,Radio,WOR Show,,,,,,
19731010W,"October 10, 1973",Human Salamanders,1973_10_10_Frozen_Salamander_clipped.mp3,,,Radio,WOR Show,,,,,,
19731011W,"October 11, 1973",Locomotive Sounds,1973_10_11_Locomotive_Sounds_and_Sense_of_History.mp3,,,Radio,WOR Show,,,,,,
19731012W,"October 12, 1973",Bizarre Date Set Up By The USO,,,,Radio,WOR Show,,,,,,
19731014W,"October 14, 1973",Searching For Sandra's may Wine,,,,Radio,WOR Show,,,,,Boston rerun? No WOR Sunday broadcasts in this period,
19731015W,"October 15, 1973",The Bloody Finger In The Box Gag (Repeat),1973_10_15_Kid_Pranks.mp3,,,Radio,WOR Show,,,,,Dillinger's Finger?,
19731016W,"October 16, 1973",MISSING SHOW FOR THIS DATE,1973_10_16_Sandy.mp3,,,Radio,Missing Show,,,,,,There is a showfrom FHC (1973_10_16_Sandy.mp3) but it is the same topic as the 10/14/73 show from Pete D
19731017W,"October 17, 1973",The Big Sports Blur,,,,Radio,WOR Show,,,,,,
19731018W,"October 18, 1973",Drunk Newscaster On The 30 Yard Line (Repeat),,,,Radio,WOR Show,,,,,,
19731019W,"October 19, 1973",Wild Radio Outside Of New York,,,,Radio,WOR Show,,,,,,
19731022W,"October 22, 1973","Various Topics, Leeches",1973_10_22_Leeches.mp3,,,Radio,WOR Show,,,,,,1973_10_22_Leeches.mp3 is probably correct - Shep mentions upcoming Forham show on 10/27
19731023W,"October 23, 1973",How To Learn To Hate Poetry Early,,,,Radio,WOR Show,,,,,,
19731024W,"October 24, 1973",Using Grocery Money To Buy 30 Gumballs,1973_10_24_Gumball_Machine.mp3,,,Radio,WOR Show,,,,,,
19731025W,"October 25, 1973",The Gristle Sandwich Racket,1973_10_25_Bad_Service.mp3,,,Radio,WOR Show,,,,,,
19731026W,"October 26, 1973","Lecture Gig aka Experts, Shep Hired To Pretend He's A Car Company Executive",1973_10_26_Odd_Acting_Role.mp3,,,Radio,WOR Show,,,,"Develop a certain style and you can get away with anything. 

""Dr. Fox"" a fake doctor gives a lecture and fool the entire audience.

Murray, Shep's agent when he first came to NY and was looking for work while living in a Time Square Hotel, gets Shep a gig to do a lecture on a new V8 engine. He goes for the audition and is hired. After memorizing the script, he shows up to do the speech and is told his name is Dr. Youngson and he is from Detroit.

Turns out the real Dr. Youngson is a boring engineer and so the auto company decided that since this was a very important presentation, they need to hire an actor.",,
19731029W,"October 29, 1973",The Real Show Biz Influences,,,,Radio,WOR Show,,,,,,
19731030W,"October 30, 1973","Approaching Christmas, Football",,,,Radio,WOR Show,,,,,,
19731031W,"October 31, 1973",Halloween,,,,Radio,WOR Show,,,,,,
197310ddW,October 1973,Memory,1973_10_10_Frozen_Salamander_clipped.mp3,,,Radio,WOR Show,,,,,,
197310ddWa,October 1973,Student Demonstration,1973_10_10_Frozen_Salamander_clipped.mp3,,,Radio,WOR Show,,,,,,
19731101W,"November 1, 1973",Why Man Hangs In,,,,Radio,WOR Show,,,,,,
19731102W,"November 2, 1973",How It Is And How It Aint,,,,Radio,WOR Show,,,,,,
19731105W,"November 5, 1973",Catalogues (Repeat),,,,Radio,WOR Show,,,,,,
19731107W,"November 7, 1973",How Shep Was Victim Of Accurate Typecasting,,,,Radio,WOR Show,,,,,,
19731108W,"November 8, 1973",Strangely Related Subjects,,,,Radio,WOR Show,,,,,,
19731112W,"November 12, 1973","Movie Cliches, Horse Racing",,,,Radio,WOR Show,,,,,,
19731113W,"November 13, 1973",Natural Humor,,,,Radio,WOR Show,,,,,,
19731114W,"November 14, 1973",Puzzling,,,,Radio,WOR Show,,,,,,
19731119W,"November 19, 1973",Learning A Profitable Lesson,,,,Radio,WOR Show,,,,,,
19731122W,"November 22, 1973",Turkey Troubles (Repeat),,,,Radio,WOR Show,,,,,,
19731123W,"November 23, 1973",Racing Cockroaches,,,,Radio,WOR Show,,,,"Tonights show is devoted to the cokroach

""I am not necessarilly pro cockroach nor am I anti cockroach. I'm neutral.""  The cockroach comes from Germany and is an adventurous animal.

Shep tells how a cockroach was discovered aboard one of the Apollo flights to the moon. Upon return to earth, a complete search failed to find the cockroach which leads to the assumption that there is no longer an absence of life on the moon. They are big pets in China along with the Cricket.

The Shepherd ""Scrambled Egg Hypothosis"" - Everybody is born with scrambled eggs between the ears. In the beginning they are very soft. And it is not until you are roughly 23 that you begin to have a semblence of brains""

He side tracks to discuss and play various Jews Harps.

Shep tells about how he, Schwartz, and Flick started raising and racing cockroaches. He explains the theories of feeding and training them. They each had their 'colors' - Sheps was royal blue, and they would 'paint' the cockroach with a crayon. 

They kept them in a canning jar, but they would transport the roach in a small matchbox. One day in class Shep had  the box out to look at his favorite roach Clarence, and Miss Breyfogal caught him. She took it away saying that he should not be playing with matches and stuck it in her bag. At the end of class she gave the box back to him and it was empty! Clarence was gone!",,
19731128W,"November 28, 1973",Motels (Repeat),,,,Radio,WOR Show,,,,,,
19731129W,"November 29, 1973","Newscasts, Commercials, TV Trivia, Mets Trivia",,,,Radio,WOR Show,,,,,,
19731130W,"November 30, 1973",Revolution 710 - Shep's Craziest Show (Repeat),,,,Radio,WOR Show,,,,,,
19731203W,"December 3, 1973",The Achilles Cheeseburger,1973_12_03_Track.mp3,,,Radio,WOR Show,,,,,,
19731204W,"December 4, 1973",Rosemary Woods And The Missing 18 Minutes,1973_12_04_Symbolic_Gifts.mp3,,,Radio,WOR Show,,,,,,
19731205W,"December 5, 1973","Football, The Hate Break, Santa Claus",,,,Radio,WOR Show,,,,,,
19731206W,"December 6, 1973",Gas Siphoning,1973_12_06_Gas_Siphoning.mp3,,,Radio,WOR Show,,,,,,
19731207W,"December 7, 1973",Program Before 12/7/41 Bulletin,,,,Radio,WOR Show,,,,,,
19731210W,"December 10, 1973",Tribute To Martha Deanne,1973_12_10_Martha_Deane_Tribute.mp3,,,Radio,WOR Show,,,,,,
19731211W,"December 11, 1973",Rosetta Stones,1973_12_11_Rosetta_Stones.mp3,,,Radio,WOR Show,,,,,,
19731212W,"December 12, 1973",Pomposity Factor,1973_12_12_Grublenuts.mp3,,,Radio,WOR Show,,,,,,
19731213W,"December 13, 1973",The Grublenuts Disillusionment,1973_12_13_Dynamic_Pomposity.mp3,,,Radio,WOR Show,,,,,,
19731217W,"December 17, 1973",Energy Crisis Con Games,1973_12_17_Energy_Crisis_Con_Games.mp3,,,Radio,WOR Show,,,,,,
19731218W,"December 18, 1973",Bear Weevils,1973_12_18_Bear_Rug.mp3,,,Radio,WOR Show,,,,,,
19731219W,"December 19, 1973",Return Of Christmas Sentiment,,,,Radio,WOR Show,,,,,,
19731220W,"December 20, 1973",Worst Gifts,1973-12-20_030_Aunt_Glens_Xmas_Gift_Bunny_Slippers.mp3,,,Radio,WOR Show,,,,,,
19731221W,"December 21, 1973","Bunny Slippers, Ego Gifts",,,,Radio,WOR Show,,,,"Calling information, getting into a conversation about the upcoming holiday and forgetting to get the information.

Christmas parties

Thousands of kids who get their hopes up for what they will get for Christmas and get everything but!

Shep tells the story of the time when he was eleven, his Aunt Glenn gives him a pair of pink bunny slippers.",The story of the bunny slippers was used in A Christmas Story,This show was Mis-dated SUN 12/23.
19731224W,"December 24, 1973","Christmas Service Poem, The 3 Day Pass",,,,Radio,WOR Show,,,,,,
19731225W,"December 25, 1973",Duel In The Snow,,,,Radio,WOR Show,,,,,,
19731226W,"December 26, 1973",MISSING SHOW FOR THIS DATE,,,,Radio,Missing Show,,,,,,There is a showfrom FHC (1973_12_31_First_sportswriter.mp3) but it is the same topic as the 12/31/73 show from Pete D Possibly 12/26
19731227W,"December 27, 1973",Oil,1973_12_27_Kuwait_and_Hammond.mp3,,,Radio,WOR Show,,,,,,
19731228W,"December 28, 1973",Classic And Imaginative Kid Literature,1973_12_28_Kid_Literature.mp3,,,Radio,WOR Show,,,,,,
19731231W,"December 31, 1973",New Year's Eve Shootout,,,,Radio,WOR Show,,,,,,"FHC has a show dated 12/31/73  (1973 12 31_030 First Sportswriter.mp3)
These are not the same. Possibly 12/26?"
19740101W,"January 1, 1974",Don't Try To Account For Anything (Repeat),,,,Radio,WOR Show,,,,,,
19740102W,"January 2, 1974",The Shocking Krupe Curing Discovery (Repeat),,,,Radio,WOR Show,,,,,,
19740103W,"January 3, 1974",Flick's Tounge Stuck To Pole (Repeat),,,,Radio,WOR Show,,,,,,
19740107W,"January 7, 1974","Recreating An Old Time Radio Show, Classic WOR Clip",,,,Radio,WOR Show,,,,"Shep has fun recreating an old '30s show from WOR using an original carbon mike. The music he plays is from an old transcription.

He plays an air check from when WOR turned on the new 50,000 watt transmitter.",,"P.Delaney has this dated 1/11/1974 in email dated 2/22/2002.

Max announced the date as a guess on his 12/5/2006 Mass Back Show
Another copy og the show provided by Max was dated 1970mmdd

Based on the newscast at the beginning, the DOW closed at 876.85 on this day which according to records was 1/7/1974."
19740107Wa,"January 7, 1974",A Trip Down Under,,,,Radio,WOR Show,,,,Shep talks about his trip to Australia in April 1965,,"This date is not correct - ""Recreating An Old Time Radio Show, Classic WOR Clip"" is confirmed for 1/7/74 by news cast. Possibly 1/11/74?

This may be a replay of August 8, 1970 ""Flying/Australia"" (Need Copy to confirm)
AMC 1974 Matador commercial"
19740108W,"January 8, 1974",Unusual Hobbies Saluted on Stamps,,,,Radio,WOR Show,,Matt,,,,
19740109W,"January 9, 1974","Real Mysteries, Awakening Sleeping Animals",,,,Radio,WOR Show,,,,,,
19740110W,"January 10, 1974",In A Romantic Mood,,,,Radio,WOR Show,,,,,,
19740114W,"January 14, 1974",The Lettuce Bowl Half-time Show,,,,Radio,WOR Show,,Joe,,,,P.Delaney has this dated 1/14/1974 in email dated 2/22/2002.
19740115W,"January 15, 1974",Thomas Wollf And Discovering The Joy Of Reading,,,,Radio,WOR Show,,,,,,
19740116W,"January 16, 1974",Xenophobia,,,,Radio,WOR Show,,,,,,
19740117W,"January 17, 1974",Why Jean Is Not A Girl's Name,,,,Radio,WOR Show,,,,,,
19740118W,"January 18, 1974",Running Out Of Gas In The Lincoln Tunnel,,,,Radio,WOR Show,,,,,,
19740121W,"January 21, 1974",Alternatives To Cars,,,,Radio,WOR Show,,,,,,
19740122W,"January 22, 1974",The Underground Fire,,,,Radio,WOR Show,,,,"Putting a penny on the RR track, trying to out flank the trains back in Indiana.

Shep reads an article about an underground fire that has been finally put out after 40 years.

He goes on to tell about growing up as a kid exploring swamps and building caves. He describes an underground fire that mysteriously appears in a vacant lot down the street. Little wifts of smoke rising from the ground. It burned for years until one Sarturday afternoon during late winter there was a tremor followed by a mushroom shaped cloud. The entire field had been replaced by a hole.",,
19740123W,"January 23, 1974",The Hat Trick,,,,Radio,WOR Show,,,,,,
19740124W,"January 24, 1974",The Flaming 8 Ball,,,,Radio,WOR Show,,,,,,
19740126W,"January 26, 1974",Learned Phrenologist,,,,Radio,WOR Show,,,,,,
19740128W,"January 28, 1974",Bud Of The Everglades,,,,Radio,WOR Show,,,,,,
19740129W,"January 29, 1974",Comet Kohutek & The End Of The World,,,,Radio,WOR Show,,,,,,
19740130W,"January 30, 1974",State of Union,,,,Radio,WOR Show,,,,,Short show due to State of the Union address,
19740131W,"January 31, 1974","Polo, Commercials",,,,Radio,WOR Show,,,,,,
197401ddWb,January 1974,Old Airplane Films,,,,Radio,WOR Show,,,,,,
197401ddWc,January 1974,Radio Artifacts,,,,Radio,WOR Show,,,,,,
19740202W,"February 2, 1974",Lesson Taking,,,,Radio,WOR Show,,,,,,
19740204W,"February 4, 1974",Unexpected Undersudies,,,,Radio,WOR Show,,,,,,
19740214W,"February 14, 1974","Pepito the Monkey, Pickled peppers Disasters (Red and Green Things)",,,,Radio,WOR Show,,,,Shep reads a story about a monkey that steals a hot pepper sandwich. This leads  to his telling the story about his experience with hot polish peppers as a kid. Along the way he talks about the paper routes he had and his experiences with an Airedale.,,
